"Lemma"	"Corpus"
"3061"	"talk"	"Textbook Conversation"
"3062"	"move"	"Textbook Conversation"
"3063"	"feel"	"Textbook Conversation"
"3064"	"play"	"Textbook Conversation"
"3065"	"throw"	"Textbook Conversation"
"3066"	"wear"	"Textbook Conversation"
"3067"	"look"	"Textbook Conversation"
"3068"	"look forward"	"Textbook Conversation"
"3069"	"read"	"Textbook Conversation"
"3070"	"wear"	"Textbook Conversation"
"3071"	"talk"	"Textbook Conversation"
"3072"	"listen"	"Textbook Conversation"
"3073"	"go on"	"Textbook Conversation"
"3074"	"do"	"Textbook Conversation"
"3075"	"get"	"Textbook Conversation"
"3076"	"walk"	"Textbook Conversation"
"3077"	"do"	"Textbook Conversation"
"3078"	"do"	"Textbook Conversation"
"3079"	"do"	"Textbook Conversation"
"3080"	"walk"	"Textbook Conversation"
"3081"	"visit"	"Textbook Conversation"
"3082"	"try"	"Textbook Conversation"
"3083"	"listen"	"Textbook Conversation"
"3084"	"happen"	"Textbook Conversation"
"3085"	"play"	"Textbook Conversation"
"3086"	"look"	"Textbook Conversation"
"3087"	"look"	"Textbook Conversation"
"3088"	"be"	"Textbook Conversation"
"3089"	"fly"	"Textbook Conversation"
"3090"	"leave"	"Textbook Conversation"
"3091"	"wait"	"Textbook Conversation"
"3092"	"wait"	"Textbook Conversation"
"3093"	"watch"	"Textbook Conversation"
"3094"	"swim"	"Textbook Conversation"
"3095"	"play"	"Textbook Conversation"
"3096"	"starve"	"Textbook Conversation"
"3097"	"eat"	"Textbook Conversation"
"3098"	"stay"	"Textbook Conversation"
"3099"	"study"	"Textbook Conversation"
"3100"	"treat"	"Textbook Conversation"
"3101"	"do"	"Textbook Conversation"
"3102"	"lift"	"Textbook Conversation"
"3103"	"walk"	"Textbook Conversation"
"3104"	"run"	"Textbook Conversation"
"3105"	"do"	"Textbook Conversation"
"3106"	"wear"	"Textbook Conversation"
"3107"	"carry"	"Textbook Conversation"
"3108"	"move"	"Textbook Conversation"
"3109"	"joke"	"Textbook Conversation"
"3110"	"go"	"Textbook Conversation"
"3111"	"go"	"Textbook Conversation"
"3112"	"plan"	"Textbook Conversation"
"3113"	"go"	"Textbook Conversation"
"3114"	"get"	"Textbook Conversation"
"3115"	"pay"	"Textbook Conversation"
"3116"	"stay"	"Textbook Conversation"
"3117"	"go"	"Textbook Conversation"
"3118"	"enjoy"	"Textbook Conversation"
"3119"	"rain"	"Textbook Conversation"
"3120"	"have"	"Textbook Conversation"
"3121"	"have"	"Textbook Conversation"
"3122"	"tell"	"Textbook Conversation"
"3123"	"have"	"Textbook Conversation"
"3124"	"work"	"Textbook Conversation"
"3125"	"think"	"Textbook Conversation"
"3126"	"take"	"Textbook Conversation"
"3127"	"joke"	"Textbook Conversation"
"3128"	"have"	"Textbook Conversation"
"3129"	"talk"	"Textbook Conversation"
"3130"	"live"	"Textbook Conversation"
"3131"	"work"	"Textbook Conversation"
"3132"	"do"	"Textbook Conversation"
"3133"	"do"	"Textbook Conversation"
"3134"	"test"	"Textbook Conversation"
"3135"	"stay"	"Textbook Conversation"
"3136"	"work"	"Textbook Conversation"
"3137"	"do"	"Textbook Conversation"
"3138"	"have"	"Textbook Conversation"
"3139"	"learn"	"Textbook Conversation"
"3140"	"say"	"Textbook Conversation"
"3141"	"go"	"Textbook Conversation"
"3142"	"sit"	"Textbook Conversation"
"3143"	"sit"	"Textbook Conversation"
"3144"	"fly"	"Textbook Conversation"
"3145"	"listen"	"Textbook Conversation"
"3146"	"learn"	"Textbook Conversation"
"3147"	"go"	"Textbook Conversation"
"3148"	"speak"	"Textbook Conversation"
"3149"	"write"	"Textbook Conversation"
"3150"	"do"	"Textbook Conversation"
"3151"	"look"	"Textbook Conversation"
"3152"	"go"	"Textbook Conversation"
"3153"	"go"	"Textbook Conversation"
"3154"	"get"	"Textbook Conversation"
"3155"	"travel"	"Textbook Conversation"
"3156"	"stay"	"Textbook Conversation"
"3157"	"go"	"Textbook Conversation"
"3158"	"stay"	"Textbook Conversation"
"3159"	"fly"	"Textbook Conversation"
"3160"	"go"	"Textbook Conversation"
"3161"	"see"	"Textbook Conversation"
"3162"	"look"	"Textbook Conversation"
"3163"	"get"	"Textbook Conversation"
"3164"	"go on"	"Textbook Conversation"
"3165"	"read"	"Textbook Conversation"
"3166"	"talk"	"Textbook Conversation"
"3167"	"go"	"Textbook Conversation"
"3168"	"do"	"Textbook Conversation"
"3169"	"try"	"Textbook Conversation"
"3170"	"happen"	"Textbook Conversation"
"3171"	"happen"	"Textbook Conversation"
"3172"	"look forward"	"Textbook Conversation"
"3173"	"be"	"Textbook Conversation"
"3174"	"do"	"Textbook Conversation"
"3175"	"do"	"Textbook Conversation"
"3176"	"work"	"Textbook Conversation"
"3177"	"work"	"Textbook Conversation"
"3178"	"do"	"Textbook Conversation"
"3179"	"collect"	"Textbook Conversation"
"3180"	"do"	"Textbook Conversation"
"3181"	"go"	"Textbook Conversation"
"3182"	"go"	"Textbook Conversation"
"3183"	"go"	"Textbook Conversation"
"3184"	"go"	"Textbook Conversation"
"3185"	"stay"	"Textbook Conversation"
"3186"	"stay"	"Textbook Conversation"
"3187"	"fly"	"Textbook Conversation"
"3188"	"go"	"Textbook Conversation"
"3189"	"do"	"Textbook Conversation"
"3190"	"wait"	"Textbook Conversation"
"3191"	"come"	"Textbook Conversation"
"3192"	"come"	"Textbook Conversation"
"3193"	"go"	"Textbook Conversation"
"3194"	"do"	"Textbook Conversation"
"3195"	"joke"	"Textbook Conversation"
"3196"	"bring"	"Textbook Conversation"
"3197"	"chase"	"Textbook Conversation"
"3198"	"do"	"Textbook Conversation"
"3199"	"do"	"Textbook Conversation"
"3200"	"do"	"Textbook Conversation"
"3201"	"use"	"Textbook Conversation"
"3202"	"do"	"Textbook Conversation"
"3203"	"prepare"	"Textbook Conversation"
"3204"	"sit"	"Textbook Conversation"
"3205"	"enjoy"	"Textbook Conversation"
"3206"	"do"	"Textbook Conversation"
"3207"	"do"	"Textbook Conversation"
"3208"	"talk"	"Textbook Conversation"
"3209"	"go"	"Textbook Conversation"
"3210"	"go"	"Textbook Conversation"
"3211"	"cause"	"Textbook Conversation"
"3212"	"talk"	"Textbook Conversation"
"3213"	"become"	"Textbook Conversation"
"3214"	"look forward"	"Textbook Conversation"
"3215"	"talk"	"Textbook Conversation"
"3216"	"feel"	"Textbook Conversation"
"3217"	"look"	"Textbook Conversation"
"3218"	"do"	"Textbook Conversation"
"3219"	"rob"	"Textbook Conversation"
"3220"	"steal"	"Textbook Conversation"
"3221"	"take"	"Textbook Conversation"
"3222"	"upset"	"Textbook Conversation"
"3223"	"go"	"Textbook Conversation"
"3224"	"look"	"Textbook Conversation"
"3225"	"look"	"Textbook Conversation"
"3226"	"look"	"Textbook Conversation"
"3227"	"look"	"Textbook Conversation"
"3228"	"have"	"Textbook Conversation"
"3229"	"do"	"Textbook Conversation"
"3230"	"do"	"Textbook Conversation"
"3231"	"talk"	"Textbook Conversation"
"3232"	"leave"	"Textbook Conversation"
"3233"	"pay"	"Textbook Conversation"
"3234"	"cross"	"Textbook Conversation"
"3235"	"enjoy"	"Textbook Conversation"
"3236"	"wear"	"Textbook Conversation"
"3237"	"wear"	"Textbook Conversation"
"3238"	"hand"	"Textbook Conversation"
"3239"	"hand"	"Textbook Conversation"
"3240"	"wear"	"Textbook Conversation"
"3241"	"wear"	"Textbook Conversation"
"3242"	"wear"	"Textbook Conversation"
"3243"	"wear"	"Textbook Conversation"
"3244"	"meet"	"Textbook Conversation"
"3245"	"go"	"Textbook Conversation"
"3246"	"look forward"	"Textbook Conversation"
"3247"	"look forward"	"Textbook Conversation"
"3248"	"read"	"Textbook Conversation"
"3249"	"sit"	"Textbook Conversation"
"3250"	"choose"	"Textbook Conversation"
"3251"	"choose"	"Textbook Conversation"
"3252"	"go out"	"Textbook Conversation"
"3253"	"pour"	"Textbook Conversation"
"3254"	"walk"	"Textbook Conversation"
"3255"	"walk"	"Textbook Conversation"
"3256"	"wear"	"Textbook Conversation"
"3257"	"wear"	"Textbook Conversation"
"3258"	"feel"	"Textbook Conversation"
"3259"	"feel"	"Textbook Conversation"
"3260"	"stand"	"Textbook Conversation"
"3261"	"watch"	"Textbook Conversation"
"3262"	"walk"	"Textbook Conversation"
"3263"	"wear"	"Textbook Conversation"
"3264"	"look"	"Textbook Conversation"
"3265"	"refer"	"Textbook Conversation"
"3266"	"do"	"Textbook Conversation"
"3267"	"cry"	"Textbook Conversation"
"3268"	"spend"	"Textbook Conversation"
"3269"	"turn off"	"Textbook Conversation"
"3270"	"try"	"Textbook Conversation"
"3271"	"talk"	"Textbook Conversation"
"3272"	"look"	"Textbook Conversation"
"3273"	"jump"	"Textbook Conversation"
"3274"	"join"	"Textbook Conversation"
"3275"	"hike"	"Textbook Conversation"
"3276"	"hold"	"Textbook Conversation"
"3277"	"wear"	"Textbook Conversation"
"3278"	"try"	"Textbook Conversation"
"3279"	"help"	"Textbook Conversation"
"3280"	"wear"	"Textbook Conversation"
"3281"	"do"	"Textbook Conversation"
"3282"	"enjoy"	"Textbook Conversation"
"3283"	"smile"	"Textbook Conversation"
"3284"	"have"	"Textbook Conversation"
"3285"	"play"	"Textbook Conversation"
"3286"	"bake"	"Textbook Conversation"
"3287"	"feel"	"Textbook Conversation"
"3288"	"come"	"Textbook Conversation"
"3289"	"come"	"Textbook Conversation"
"3290"	"make"	"Textbook Conversation"
"3291"	"have"	"Textbook Conversation"
"3292"	"tell"	"Textbook Conversation"
"3293"	"go out"	"Textbook Conversation"
"3294"	"go"	"Textbook Conversation"
"3295"	"go"	"Textbook Conversation"
"3296"	"bring"	"Textbook Conversation"
"3297"	"do"	"Textbook Conversation"
"3298"	"wait"	"Textbook Conversation"
"3299"	"play"	"Textbook Conversation"
"3300"	"do"	"Textbook Conversation"
"3301"	"answer"	"Textbook Conversation"
"3302"	"buy"	"Textbook Conversation"
"3303"	"look"	"Textbook Conversation"
"3304"	"wear"	"Textbook Conversation"
"3305"	"wear"	"Textbook Conversation"
"3306"	"wear"	"Textbook Conversation"
"3307"	"work"	"Textbook Conversation"
"3308"	"go"	"Textbook Conversation"
"3309"	"pass"	"Textbook Conversation"
"3310"	"watch"	"Textbook Conversation"
"3311"	"watch"	"Textbook Conversation"
"3312"	"do"	"Textbook Conversation"
"3313"	"watch"	"Textbook Conversation"
"3314"	"come out"	"Textbook Conversation"
"3315"	"wait"	"Textbook Conversation"
"3316"	"use"	"Textbook Conversation"
"3317"	"start"	"Textbook Conversation"
"3318"	"go"	"Textbook Conversation"
"3319"	"go"	"Textbook Conversation"
"3320"	"get"	"Textbook Conversation"
"3321"	"wait"	"Textbook Conversation"
"3322"	"take"	"Textbook Conversation"
"3323"	"swim"	"Textbook Conversation"
"3324"	"catch"	"Textbook Conversation"
"3325"	"do"	"Textbook Conversation"
"3326"	"win"	"Textbook Conversation"
"3327"	"get"	"Textbook Conversation"
"3328"	"get"	"Textbook Conversation"
"3329"	"show"	"Textbook Conversation"
"3330"	"go on"	"Textbook Conversation"
"3331"	"get"	"Textbook Conversation"
"3332"	"dust"	"Textbook Conversation"
"3333"	"have"	"Textbook Conversation"
"3334"	"do"	"Textbook Conversation"
"3335"	"take"	"Textbook Conversation"
"3336"	"sleep"	"Textbook Conversation"
"3337"	"sleep"	"Textbook Conversation"
"3338"	"write"	"Textbook Conversation"
"3339"	"put"	"Textbook Conversation"
"3340"	"stand"	"Textbook Conversation"
"3341"	"work"	"Textbook Conversation"
"3342"	"take"	"Textbook Conversation"
"3343"	"work"	"Textbook Conversation"
"3344"	"go"	"Textbook Conversation"
"3345"	"kid"	"Textbook Conversation"
"3346"	"write"	"Textbook Conversation"
"3347"	"disappear"	"Textbook Conversation"
"3348"	"disappear"	"Textbook Conversation"
"3349"	"look"	"Textbook Conversation"
"3350"	"walk"	"Textbook Conversation"
"3351"	"sound"	"Textbook Conversation"
"3352"	"stroll"	"Textbook Conversation"
"3353"	"lift"	"Textbook Conversation"
"3354"	"start"	"Textbook Conversation"
"3355"	"go"	"Textbook Conversation"
"3356"	"stay"	"Textbook Conversation"
"3357"	"go"	"Textbook Conversation"
"3358"	"stay"	"Textbook Conversation"
"3359"	"learn"	"Textbook Conversation"
"3360"	"speak"	"Textbook Conversation"
"3361"	"ring"	"Textbook Conversation"
"3362"	"complain"	"Textbook Conversation"
"3363"	"wait"	"Textbook Conversation"
"3364"	"listen"	"Textbook Conversation"
"3365"	"listen"	"Textbook Conversation"
"3366"	"do"	"Textbook Conversation"
"3367"	"cross"	"Textbook Conversation"
"3368"	"arrive"	"Textbook Conversation"
"3369"	"teach"	"Textbook Conversation"
"3370"	"wait"	"Textbook Conversation"
"3371"	"meet"	"Textbook Conversation"
"3372"	"take"	"Textbook Conversation"
"3373"	"answer"	"Textbook Conversation"
"3374"	"do"	"Textbook Conversation"
"3375"	"go"	"Textbook Conversation"
"3376"	"greet"	"Textbook Conversation"
"3377"	"listen"	"Textbook Conversation"
"3378"	"go"	"Textbook Conversation"
"3379"	"have"	"Textbook Conversation"
"3380"	"do"	"Textbook Conversation"
"3381"	"visit"	"Textbook Conversation"
"3382"	"try"	"Textbook Conversation"
"3383"	"start"	"Textbook Conversation"
"3384"	"run"	"Textbook Conversation"
"3385"	"move"	"Textbook Conversation"
"3386"	"think"	"Textbook Conversation"
"3387"	"work"	"Textbook Conversation"
"3388"	"tell"	"Textbook Conversation"
"3389"	"do"	"Textbook Conversation"
"3390"	"watch"	"Textbook Conversation"
"3391"	"wait"	"Textbook Conversation"
"3392"	"sleep"	"Textbook Conversation"
"3393"	"smoke"	"Textbook Conversation"
"3394"	"lie"	"Textbook Conversation"
"3395"	"talk"	"Textbook Conversation"
"3396"	"work"	"Textbook Conversation"
"3397"	"see"	"Textbook Conversation"
"3398"	"go"	"Textbook Conversation"
"3399"	"disobey"	"Textbook Conversation"
"3400"	"do"	"Textbook Conversation"
"3401"	"try"	"Textbook Conversation"
"3402"	"try"	"Textbook Conversation"
"3403"	"play"	"Textbook Conversation"
"3404"	"come"	"Textbook Conversation"
"3405"	"think"	"Textbook Conversation"
"3406"	"shake"	"Textbook Conversation"
"3407"	"stay"	"Textbook Conversation"
"3408"	"go"	"Textbook Conversation"
"3409"	"live"	"Textbook Conversation"
"3410"	"live"	"Textbook Conversation"
"3411"	"go"	"Textbook Conversation"
"3412"	"sit"	"Textbook Conversation"
"3413"	"speak"	"Textbook Conversation"
"3414"	"play"	"Textbook Conversation"
"3415"	"go"	"Textbook Conversation"
"3416"	"walk"	"Textbook Conversation"
"3417"	"lie"	"Textbook Conversation"
"3418"	"go"	"Textbook Conversation"
"3419"	"go"	"Textbook Conversation"
"3420"	"miss"	"Textbook Conversation"
"3421"	"perform"	"Textbook Conversation"
"3422"	"have"	"Textbook Conversation"
"3423"	"say"	"Textbook Conversation"
"3424"	"happen"	"Textbook Conversation"
"3425"	"get"	"Textbook Conversation"
"3426"	"say"	"Textbook Conversation"
"3427"	"start"	"Textbook Conversation"
"3428"	"stand"	"Textbook Conversation"
"3429"	"get"	"Textbook Conversation"
"3430"	"go out"	"Textbook Conversation"
"3431"	"go"	"Textbook Conversation"
"3432"	"talk"	"Textbook Conversation"
"3433"	"chat"	"Textbook Conversation"
"3434"	"come back"	"Textbook Conversation"
"3435"	"live"	"Textbook Conversation"
"3436"	"live"	"Textbook Conversation"
"3437"	"go"	"Textbook Conversation"
"3438"	"try"	"Textbook Conversation"
"3439"	"chat"	"Textbook Conversation"
"3440"	"play"	"Textbook Conversation"
"3441"	"wait"	"Textbook Conversation"
"3442"	"meet"	"Textbook Conversation"
"3443"	"shout"	"Textbook Conversation"
"3444"	"feel"	"Textbook Conversation"
"3445"	"walk"	"Textbook Conversation"
"3446"	"wait"	"Textbook Conversation"
"3447"	"go"	"Textbook Conversation"
"3448"	"look"	"Textbook Conversation"
"3449"	"cheer"	"Textbook Conversation"
"3450"	"wear"	"Textbook Conversation"
"3451"	"start"	"Textbook Conversation"
"3452"	"stay"	"Textbook Conversation"
"3453"	"go"	"Textbook Conversation"
"3454"	"read"	"Textbook Conversation"
"3455"	"pack"	"Textbook Conversation"
"3456"	"buy"	"Textbook Conversation"
"3457"	"rain"	"Textbook Conversation"
"3458"	"ask"	"Textbook Conversation"
"3459"	"ask"	"Textbook Conversation"
"3460"	"talk"	"Textbook Conversation"
"3461"	"talk"	"Textbook Conversation"
"3462"	"listen"	"Textbook Conversation"
"3463"	"talk"	"Textbook Conversation"
"3464"	"say"	"Textbook Conversation"
"3465"	"say"	"Textbook Conversation"
"3466"	"go"	"Textbook Conversation"
"3467"	"play"	"Textbook Conversation"
"3468"	"do"	"Textbook Conversation"
"3469"	"look"	"Textbook Conversation"
"3470"	"help"	"Textbook Conversation"
"3471"	"go"	"Textbook Conversation"
"3472"	"say"	"Textbook Conversation"
"3473"	"do"	"Textbook Conversation"
"3474"	"come"	"Textbook Conversation"
"3475"	"clap"	"Textbook Conversation"
"3476"	"leave"	"Textbook Conversation"
"3477"	"speak"	"Textbook Conversation"
"3478"	"happen"	"Textbook Conversation"
"3479"	"talk"	"Textbook Conversation"
"3480"	"cheer"	"Textbook Conversation"
"3481"	"speak"	"Textbook Conversation"
"3482"	"play"	"Textbook Conversation"
"3483"	"blow"	"Textbook Conversation"
"3484"	"take"	"Textbook Conversation"
"3485"	"walk"	"Textbook Conversation"
"3486"	"tell"	"Textbook Conversation"
"3487"	"work"	"Textbook Conversation"
"3488"	"work"	"Textbook Conversation"
"3489"	"work"	"Textbook Conversation"
"3490"	"collect"	"Textbook Conversation"
"3491"	"head"	"Textbook Conversation"
"3492"	"leave"	"Textbook Conversation"
"3493"	"let"	"Textbook Conversation"
"3494"	"try"	"Textbook Conversation"
"3495"	"go"	"Textbook Conversation"
"3496"	"start"	"Textbook Conversation"
"3497"	"get"	"Textbook Conversation"
"3498"	"take"	"Textbook Conversation"
"3499"	"pass"	"Textbook Conversation"
"3500"	"ask"	"Textbook Conversation"
"3501"	"tell"	"Textbook Conversation"
"3502"	"smile"	"Textbook Conversation"
"3503"	"wear"	"Textbook Conversation"
"3504"	"go"	"Textbook Conversation"
"3505"	"walk"	"Textbook Conversation"
"3506"	"die"	"Textbook Conversation"
"3507"	"say"	"Textbook Conversation"
"3508"	"look"	"Textbook Conversation"
"3509"	"say"	"Textbook Conversation"
"3510"	"learn"	"Textbook Conversation"
"3511"	"do"	"Textbook Conversation"
"3512"	"nourish"	"Textbook Conversation"
"3513"	"have"	"Textbook Conversation"
"3514"	"pick up"	"Textbook Conversation"
"3515"	"watch"	"Textbook Conversation"
"3516"	"do"	"Textbook Conversation"
"3517"	"train"	"Textbook Conversation"
"3518"	"have"	"Textbook Conversation"
"3519"	"meet"	"Textbook Conversation"
"3520"	"visit"	"Textbook Conversation"
"3521"	"leave"	"Textbook Conversation"
"3522"	"take"	"Textbook Conversation"
"3523"	"go"	"Textbook Conversation"
"3524"	"go"	"Textbook Conversation"
"3525"	"go"	"Textbook Conversation"
"3526"	"wear"	"Textbook Conversation"
"3527"	"go"	"Textbook Conversation"
"3528"	"wear"	"Textbook Conversation"
"3529"	"move"	"Textbook Conversation"
"3530"	"go"	"Textbook Conversation"
"3531"	"talk"	"Textbook Conversation"
"3532"	"do"	"Textbook Conversation"
"3533"	"do"	"Textbook Conversation"
"3534"	"talk"	"Textbook Conversation"
"3535"	"read"	"Textbook Conversation"
"3536"	"read"	"Textbook Conversation"
"3537"	"report"	"Textbook Conversation"
"3538"	"ask"	"Textbook Conversation"
"3539"	"bring"	"Textbook Conversation"
"3540"	"carry"	"Textbook Conversation"
"3541"	"check"	"Textbook Conversation"
"3542"	"make"	"Textbook Conversation"
"3543"	"advise"	"Textbook Conversation"
"3544"	"tell"	"Textbook Conversation"
"3545"	"try"	"Textbook Conversation"
"3546"	"get"	"Textbook Conversation"
"3547"	"call"	"Textbook Conversation"
"3548"	"wait"	"Textbook Conversation"
"3549"	"fly"	"Textbook Conversation"
"3550"	"sit"	"Textbook Conversation"
"3551"	"wait"	"Textbook Conversation"
"3552"	"look"	"Textbook Conversation"
"3553"	"enjoy"	"Textbook Conversation"
"3554"	"hope"	"Textbook Conversation"
"3555"	"look"	"Textbook Conversation"
"3556"	"study"	"Textbook Conversation"
"3557"	"listen"	"Textbook Conversation"
"3558"	"talk"	"Textbook Conversation"
"3559"	"talk"	"Textbook Conversation"
"3560"	"listen"	"Textbook Conversation"
"3561"	"feel"	"Textbook Conversation"
"3562"	"give"	"Textbook Conversation"
"3563"	"tell"	"Textbook Conversation"
"3564"	"overreact"	"Textbook Conversation"
"3565"	"enjoy"	"Textbook Conversation"
"3566"	"laugh"	"Textbook Conversation"
"3567"	"look"	"Textbook Conversation"
"3568"	"hurt"	"Textbook Conversation"
"3569"	"hurt"	"Textbook Conversation"
"3570"	"wear"	"Textbook Conversation"
"3571"	"plan"	"Textbook Conversation"
"3572"	"talk"	"Textbook Conversation"
"3573"	"talk"	"Textbook Conversation"
"3574"	"tell"	"Textbook Conversation"
