Register	Level	Textbook	Concordance1	Concor-dance2	Concordance3	Lemma	‘	NOT	Tense	Voice	?	Time reference	Continuous	Repeated	Extra function	Comment	Annotator
spoken	C	Solutions		been meaning		mean			perfect	A		past	yes	no			E
spoken	C	Solutions		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		wasn't feeling		feel	c	n	past	A		past	yes	no			E
spoken	C	Solutions		are the best poems being		be			NOT progressive	A		present	yes	no			
spoken	C	Solutions		is feeling		feel			present	A		present	yes	no			E
spoken	C	Solutions		been looking		look			perfect	A		past/present	yes	yes			E
spoken	C	Solutions		wasn't feeling		feel	c	n	past	A		past	yes	no			E
spoken	C	Solutions		'm feeling		feel	c		present	A		present	yes	no			E
spoken	C	Solutions		'm definitely buying		buy	c		present	A		future	no	no			E
spoken	C	Solutions		is not the only performing		perform		n	NOT progressive	A		present	yes	no			
spoken	C	Solutions		are you coming		come back			present	A	q	future	yes	no			E
spoken	C	Solutions		's your boarding		board	c		NOT progressive	A		present	yes	no			
spoken	C	Solutions		are you going		go			present	A	q	future	yes	no			E
spoken	C	Solutions		Are you going		go			GOING TO	A		present	yes	no			
spoken	C	Solutions		's get going		go	c		NOT progressive	A		present	yes	no			
spoken	C	Solutions		are we going		go			GOING TO	A		present	yes	no			
spoken	C	Solutions		're picking		pick up	c		present	A		future	no	no			E
spoken	C	Solutions		were leaving		leave			past	A		past	yes	no	framing		E
spoken	C	Solutions		were coming		come			past	A		past	yes	no			E
spoken	C	Solutions		was raining		rain			past	A		past	yes	no			E
spoken	C	Solutions		weren't stopping		stop	c	n	past	A		past	no	yes			E
spoken	C	Solutions		is waiting		wait			present	A		present	yes	no			E
spoken	C	Solutions		are doing		do			present	A		present	yes	no			E
spoken	C	Solutions		was quite annoying		annoy			NOT progressive	A		past	yes	no			
spoken	C	Solutions		is missing		miss			NOT progressive	A		present	yes	no			
spoken	C	Solutions		's annoying		annoy	c		NOT progressive	A		present	yes	no			
spoken	C	Solutions		're kidding		kid	c		present	A		present	yes	no			E
spoken	C	Solutions		was an announcement calling		call			NOT progressive	A		past	yes	no			
spoken	C	Solutions		were twenty minutes late taking		take			NOT progressive	A		past	yes	no			
spoken	C	Solutions		are approaching		approach			present	A		present	yes	no			E
spoken	C	Solutions		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		are you going		go			GOING TO	A		present	yes	no			
spoken	C	Solutions		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		are you reading		read			present	A		present	yes	no			E
spoken	C	Solutions		're joking		joke	c		present	A		present	yes	no			E
spoken	C	Solutions		're staring		stare	c		present	A		general	yes	yes			E
spoken	C	Solutions		'm trying		try	c		present	A		present	yes	yes			E
spoken	C	Solutions		are going		go			GOING TO	A		present	yes	no		last	
spoken	C	Solutions		'm just topping		top	c		present	A		present	yes	no			E
spoken	C	Solutions		'm calling		call	c		present	A		present	no	no			E
spoken	C	Solutions		been trying		try			perfect	A		past/present	yes	yes			E
spoken	C	Solutions		weren't you picking		pick up	c	n	past	A		past	no	no			E
spoken	C	Solutions		'm trying		try	c		present	A		present	yes	no			E
spoken	C	Solutions		were travelling		travel			past	A	q	past	yes	no			E
spoken	C	Solutions		been trying		try			perfect	A		past/present	yes	yes			E
spoken	C	Solutions		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		'm running		run	c		present	A		present	yes	no	gradual change		E
spoken	C	Solutions		're breaking		break up	c		present	A		present	yes	no			E
spoken	C	Solutions		'm running		run	c		present	A		present	yes	no	gradual change		E
spoken	C	Solutions		are several different cables connecting		connect			NOT progressive	A		present	yes	no			
spoken	C	Solutions		're just passing		pass	c		present	A		present	yes	no			E
spoken	C	Solutions		'm just calling		call	c		present	A		present	no	no			E
spoken	C	Solutions		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		was going		go			GOING TO	A		past	yes	no			
spoken	C	Solutions		were feeling		feel			past	A		past	yes	no			E
spoken	C	Solutions		is sending		send			present	A	q	past/present	no	yes			E
spoken	C	Solutions		is lying		lie			present	A		present	yes	no		picture description	E
spoken	C	Solutions		's a woman, judging		judge	c		NOT progressive	A		present	yes	no			
spoken	C	Solutions		is kneeling		kneel			present	A		present	yes	no		picture description	E
spoken	C	Solutions		's phoning		phone	c		present	A		present	yes	no		picture description	E
spoken	C	Solutions		is feeling		feel			present	A	q	present	yes	no		picture description	E
spoken	C	Solutions		's panicking		panic	c		NOT progressive	A		present	yes	no			
spoken	C	Solutions		's going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		are creating		create			present	A		general	yes	yes			E
spoken	C	Solutions		been hearing		hear			perfect	A		past/present	yes	yes			E
spoken	C	Solutions		're falling		fall	c		present	A		present	yes	no			E
spoken	C	Solutions		're talking		talk	c		present	A		present	yes	no			E
spoken	C	Solutions		'm talking		talk	c		present	A		present	yes	no			E
spoken	C	Solutions		are very good at going		go			NOT progressive	A		present	yes	no			
spoken	C	Solutions		'm having		have	c		present	A		present	yes	no			E
spoken	C	Solutions		aren't learning		learn	c	n	present	A		general	yes	yes			E
spoken	C	Solutions		is dying		die out			present	A		general	yes	no	gradual change		E
spoken	C	Solutions		is great for training		train			NOT progressive	A		present	yes	no			
spoken	C	Solutions		was so frustrating trying		frustrate			NOT progressive	A		past	yes	no			
spoken	C	Solutions		am hoping		hope			present	A		present	yes	no			E
spoken	C	Solutions		is going		go			GOING TO	A		present	yes	no			
spoken	C	Solutions		's going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		is studying		study			present	A		present	yes	no			E
spoken	C	Solutions		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		were expecting		expect			past	A		past	yes	no			E
spoken	C	Solutions		were expecting or hoping		hope			past	A		past	yes	no			E
spoken	C	Solutions		are gaining		gain			present	A		present	yes	no	gradual change		E
spoken	C	Solutions		are going		go			GOING TO	A		present	yes	no			
spoken	C	Solutions		isn't travelling		travel	c	n	present	A		general	yes	yes			E
spoken	C	Solutions		is also a working		work			NOT progressive	A		present	yes	no			
spoken	C	Solutions		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		was going		go			past	A		past	yes	no			E
spoken	C	Solutions		was wearing		wear			past	A		past	yes	no			E
spoken	C	Solutions		were hanging		hang			past	A		past	yes	no			E
spoken	C	Solutions		're staring		stare	c		present	A		present	yes	no			E
spoken	C	Solutions		be discussing		discuss			modal	A		future	yes	no			E
spoken	D	Hi there		'm going		go	c		GOING TO	A		present	yes	no			
spoken	D	Hi there		Are you caring		care			NOT progressive	A		present	yes	no			
spoken	D	Hi there		Are you hardworking		hardworking			NOT progressive	A		present	yes	no			
spoken	D	Hi there		Are you kidding		kid			present	A	q	present	yes	no			E
spoken	D	Hi there		're going		go	c		present	A		future	yes	no			E
spoken	D	Hi there		been slamming		slam			perfect	A	q	past/present	yes	yes			E
spoken	D	Hi there		is well worth seeing		see			NOT progressive	A		present	yes	no			
spoken	D	Hi there		's playing		play	c		present	A		present	yes	no			E
spoken	D	Hi there		are getting		get			present	A		past/present	yes	yes	gradual change		E
spoken	D	Hi there		's going		go on	c		present	A	q	present	yes	no			E
spoken	D	Hi there		is shy talking		talk			NOT progressive	A		present	yes	no			
spoken	D	Hi there		are competitions for fighting		fight			NOT progressive	A		present	yes	no			
spoken	D	Hi there		're doing		do	c		present	A		present	yes	no			E
spoken	D	Hi there		'm training		train	c		present	A		present	yes	yes			E
spoken	D	Hi there		are stories that people living		live			NOT progressive	A		present	yes	no			
spoken	D	Hi there		're having		have	c		present	A		future	yes	no			E
spoken	D	Hi there		was doing		do			past	A		past	yes	no			E
spoken	D	Hi there		was happening		happen			past	A		past	yes	no	framing		E
spoken	D	Hi there		were turning		turn			past	A	q	past	yes	no			E
spoken	D	Hi there		was happening		happen			past	A		past	yes	no			E
spoken	D	Hi there		'm coming		come	c		present	A		future	yes	no			E
spoken	D	Hi there		're going		go	c		GOING TO	A		present	yes	no			
spoken	D	Hi there		are you coming		come			present	A	q	future	yes	no			E
spoken	D	Hi there		're coming		come	c		present	A		future	yes	no			E
spoken	D	Hi there		's going		go	c		GOING TO	A		present	yes	no			
spoken	D	Hi there		're going		go	c		GOING TO	A		present	yes	no			
spoken	D	Hi there		been inspiring		inspire			perfect	A		past/present	yes	yes			E
spoken	D	Hi there		are waiting		wait			present	A		present	yes	no			E
spoken	D	Hi there		been looking		look			perfect	A		past/present	yes	yes			E
spoken	D	Hi there		been slamming		slam			perfect	A		past/present	yes	yes			E
spoken	D	Hi there		'm preparing		prepare	c		present	A		past/present	yes	yes			E
spoken	D	Hi there		been working		work			perfect	A		past/present	yes	yes			E
spoken	D	Hi there		'm going		go	c		GOING TO	A		present	yes	no			
spoken	D	Hi there		are a starting		start			NOT progressive	A		present	yes	no			
spoken	D	Hi there		'm hoping		hope	c		present	A		present	yes	no			E
spoken	D	Hi there		is all about being		be			NOT progressive	A		present	yes	no			
spoken	D	Hi there		was interesting talking		interest			NOT progressive	A		past	yes	no			
spoken	D	Hi there		're going		go	c		GOING TO	A		present	yes	no			
spoken	D	Hi there		are they reacting		react			present	A	q	general	yes	yes			E
spoken	D	Hi there		are - surprising		surprise			NOT progressive	A		present	yes	no			
spoken	D	Hi there		is changing		change			present	A		general	yes	yes			E
spoken	D	Hi there		'm doing		do	c		present	A		general	yes	yes			E
spoken	D	Hi there		'm doing and keeping		keep	c		present	A		present	yes	no			E
spoken	D	Hi there		're talking		talk	c		present	A		general	yes	yes			E
spoken	D	Hi there		was jumping		jump			past	A		hypothetical	yes	no			E
spoken	D	Hi there		are starting		start			present	A		present	yes	no			E
spoken	D	Hi there		're going		go	c		GOING TO	A		present	yes	no			
spoken	D	Hi there		are starting		start			present	A		present	yes	no			E
spoken	D	Hi there		're not going		go	c	n	GOING TO	A		present	yes	no			
spoken	D	Hi there		is walking		walk			present	A		present	yes	no			E
spoken	D	Hi there		Is he trying		try			present	A	q	present	yes	no			E
spoken	D	Hi there		is approaching		approach			present	A		present	yes	no			E
spoken	D	Hi there		be visiting		visit			modal	A		hypothetical	yes	no			E
spoken	D	Join the Team		been doing		do			perfect	A	q	past/present	yes	no			E
spoken	D	Join the Team		Been enjoying		enjoy			present	A		past/present	yes	no			E
spoken	D	Join the Team		are you doing		do			present	A	q	present	yes	no			E
spoken	D	Join the Team		're going		go	c		GOING TO	A		present	yes	no			
spoken	D	Join the Team		are you smiling		smile			present	A	q	present	yes	no			E
spoken	D	Join the Team		are constantly updating		update			present	A		present	no	no			E
spoken	D	Join the Team		'm always writing		write	c		present	A		general	yes	yes			E
spoken	D	Join the Team		'm always seeing		see	c		present	A		general	yes	yes			E
spoken	D	Join the Team		're waiting		wait	c		present	A		present	yes	no			E
spoken	D	Join the Team		am not going		go		n	GOING TO	A		present	yes	no			
spoken	D	Join the Team		are you doing		do			present	A	q	present	yes	no			E
spoken	D	Join the Team		're watching		watch	c		present	A		present	yes	no			E
spoken	D	Join the Team		is watching		watch			present	A		present	yes	unclear			E
spoken	D	Join the Team		is going		go			GOING TO	A		present	yes	no			
spoken	D	Join the Team		is going		go			GOING TO	A		present	yes	no			
spoken	D	Join the Team		are you going		go			GOING TO	A		present	yes	no			
spoken	D	Join the Team		'm going		go	c		GOING TO	A		present	yes	no			
spoken	D	Join the Team		been cooking		cook			perfect	A		past	yes	no			E
spoken	D	Join the Team		is even talking		talk			present	A		present	yes	no			E
spoken	D	Join the Team		are you doing		do			present	A	q	present	yes	no			E
spoken	D	Join the Team		been looking		loop up			perfect	A		past/present	yes	no			E
spoken	D	Join the Team		been playing		play			perfect	A	q	past/present	yes	no			E
spoken	D	Join the Team		been playing		play			perfect	A		past/present	yes	no			E
spoken	D	Join the Team		's going		go	c		GOING TO	A		present	yes	no			
spoken	D	Join the Team		been telling		tell			perfect	A		past/present	yes	yes			E
spoken	D	Join the Team		been playing		play			perfect	A		past/present	yes	yes		sounds odd	E
spoken	D	Join the Team		were you doing		do			past	A	q	past	yes	no			E
spoken	D	Join the Team		was helping		help			past	A		past	yes	no			E
spoken	D	Join the Team		were you doing		do			past	A	q	past	yes	no			E
spoken	D	Join the Team		were trying		try			past	A		past	yes	no			E
spoken	D	Join the Team		's waiting		wait	c		present	A		present	yes	no			E
spoken	D	Join the Team		are loads of people enjoying		enjoy			NOT progressive	A		present	yes	no			
spoken	D	Join the Team		are going		go			GOING TO	A		present	yes	no			
spoken	D	Join the Team		's seeking		seek	c		present	A		general	yes	yes			E
spoken	D	Join the Team		being happy is appreciating		be			NOT progressive	A		present	yes	no			
spoken	D	Join the Team		is appreciating		appreciate			NOT progressive	A		present	yes	no			
spoken	D	Join the Team		is appreciating and liking		appreciate			NOT progressive	A		present	yes	no			
spoken	D	Join the Team		'm going		go	c		present	A		future	yes	no			E
spoken	D	Piece of cake		been teaching		teach			perfect	A		past/present	yes	yes			E
spoken	D	Piece of cake		'm into reading		read	c		NOT progressive	A		present	yes	no			
spoken	D	Piece of cake		'm into drawing		draw	c		NOT progressive	A		present	yes	no			
spoken	D	Piece of cake		are very unders- tanding		tanding			NOT progressive	A		present	yes	no			
spoken	D	Piece of cake		'm guessing		guess	c		present	A		present	no	no			E
spoken	D	Piece of cake		are not looking		look		n	present	A		present	yes	no	emphasis/shock		E
spoken	D	Piece of cake		're being		be	c		present	A		present	yes	no			E
spoken	D	Piece of cake		are not having		have		n	present	A		present	yes	no	emphasis/shock		E
spoken	D	Piece of cake		're being		be	c		present	A		present	yes	no			E
spoken	D	Piece of cake		're being		be	c		present	A		present	yes	no			E
spoken	D	Piece of cake		is good at planning		plan			NOT progressive	A		present	yes	no			
spoken	D	Piece of cake		're kidding		kid	c		present	A	q	present	yes	no			E
spoken	D	Piece of cake		'm doing		do	c		present	A		present	yes	no			E
spoken	D	Piece of cake		're picking		pick up	c		present	A		present	no	no	emphasis/shock		E
